MOF,O2,N2,CO2,CH4,H2,He
ULOKEN_clean,6975586.063753024,5924571.536275247,4531300.775498944,3710012.20862192,,35546912.54638193
ULOKOX_clean,5202476.854031316,4825684.855053497,3328189.585329922,2898889.847552405,,28488739.244558983
ULOKUD01_clean,11089511.054999404,9372254.841001496,7237949.313202057,6619406.786450879,,52378049.367591366
ULOKUD_clean,12564231.63875081,10891894.662035076,8212610.351860649,6528655.954608404,,60238590.90919519
ULOLAK_clean,8665438.59131285,7537317.191869088,5602148.188207667,4593472.863100178,,44923275.0838879
ULOLEO_clean,7476281.0476005385,6708571.727009219,4892329.57856053,4101967.617729165,,42988798.140868485
ULOLIS_clean,7494158.809044041,6770318.182482649,4751015.31678767,4138026.6454356783,,41128406.41183882
ULOLUE_clean,1290472.6301257182,818653.1359862491,742455.9502646854,436833.2029193247,12244049.492312541,13629958.758721676
ULOMAL_clean,7408012.05225221,6542678.1307206685,4731746.801946695,4161683.900348248,,42409483.17062333
ULUVUT_clean,3593287.0390229695,3422678.9396713274,2330143.4185977196,,,26098506.969399966
UMABIV_clean,2907079.395344123,2338007.818232308,1982962.4173884527,1313291.8561955763,,17824812.62821162
UMABOB_clean,1608181.2584410394,1023321.1654414121,1074087.9433889946,431657.5247330466,,9507504.355326267
UMALUQ_clean,2304132.0633839597,2229923.1213893895,1453090.118163854,,,14485166.552593295
UMARAC_charged,2150842.061985975,1719723.1495348467,,500169.24626740604,,13745117.465084357
UMAROR_clean,,,,,11514734.743825875,
UMEDEX_clean,7965612.259821039,7192371.518140502,5049233.500617938,4243831.072678969,,44433615.88479562
UMEDIB_clean,6569102.344372912,6240252.971800015,4898211.925581704,4154362.706402871,,34925723.22300004
UMEDOH_clean,8177670.786988643,7293875.862845869,5161911.688104906,4335668.994634289,,45065916.08389421
UMEKAA_clean,,3356198.0192694576,2904643.887024893,,,
UMEKEE_clean,7857304.788109266,6356340.478313438,4517699.639222758,,,29193994.5806345
UMEKII_clean,1614089.4681623138,1272772.9695782228,1264751.5910475939,,,
UMEXUF01_clean,5526331.675440864,4578922.282062666,4673496.155800689,2319614.350257031,,28404010.641147178
UMEXUF_clean,5430886.5108666485,4532835.576818562,4738690.845724259,2394497.5893129488,,28966521.208815336
UMIGAA_clean,6915208.415024605,5839989.272851944,4162668.273938304,,,
UMOBEF01_clean,12273886.991999008,10440786.321779195,2994585.120242689,5971426.905858458,61201334.8342035,54629381.779334694
UMOBEF02_clean,11595903.12705622,9930161.138943156,5352907.799764348,7057609.669892948,57327422.446527936,51244241.60992437
UMOBEF03_clean,11587850.83907883,9889260.448068507,5323454.566630368,6645315.661269017,,55077186.744611144
UMOBEF04_clean,7081906.07122118,6068975.134688934,4880091.573107568,4126711.425015931,,35814175.71051952
UMOBEF05_clean,4631295.208425667,3789846.2816293295,2651851.156810204,,,25577305.652933784
UMOBEF06_clean,4551545.858492388,3622023.897652994,2626707.4407825675,,,26661900.307806388
UMOBEF07_clean,4419865.265690359,3593086.3801160296,2543192.400727158,,,26635758.371241614
UMOBEF08_clean,4092374.373858886,3356776.4573737253,2305790.072866798,2088961.9303207095,,22509604.73681955
UMOBEF09_clean,3571504.610730672,2892777.3065957725,2507811.935140186,2056878.8914056486,,17185965.918798044
UMOBEF_clean,8359183.753812317,9093222.853560327,1475513.4924068938,1643705.7485026398,,56928350.190696165
UMODEH01_clean,3566302.3380207517,8720901.882537335,1490356.3227013482,2326757.247202119,60088480.87229767,58543101.72583803
UMODEH02_clean,3319505.5711294073,7427443.184551098,1486245.5607793047,1550768.111057642,,58509739.15298265
UMODEH03_clean,3198338.4763493296,7211941.42423239,1444102.5081990238,1532547.2082178525,57996954.33298718,54716712.83599199
UMODEH04_clean,10995204.85949762,9317125.98449556,5554156.495776813,7150551.275680742,58058035.46707498,55950777.050561495
UMODEH06_clean,9217646.617120469,8096702.110986764,4266673.883743215,4457042.52935317,,48720974.69034634
UMODEH07_clean,9294999.21244193,8235352.182044724,4366956.338684458,4577162.27877272,,49328199.57160594
UMODEH08_clean,5758656.332010482,4795648.514081857,3756829.0370485205,3144483.4605415007,,28057117.121791042
UMODEH09_clean,4271086.574008636,3303622.044466008,2269920.676789922,1669129.6314251304,,24563887.98136841
UMODEH10_clean,3200353.158900247,2652096.522022438,2126757.8942249166,1481157.9352263561,,18791720.62885124
UMODEH11_clean,3039162.5618679295,2524156.8799902494,2065859.1624372683,1376684.8350138878,,17855827.02436107
UMODEH12_clean,3096567.671318348,2542433.368051152,1689023.7099029853,1148796.6303996532,,18238584.150779024
UMODEH13_clean,3220971.722459326,2551169.4215011024,2138107.3900395627,1477548.177197602,,17978784.864354737
UMODEH14_clean,10754101.15633116,8892311.449221082,4751371.841119021,5768767.030796106,52252897.36799312,49922827.52448766
UMODEH15_clean,9526059.356096735,8739749.672120126,4757834.929111072,5523755.814142997,59004186.72826266,57983518.64756581
UMODEH16_clean,8458464.999598471,7858039.596903209,1334115.0837955952,1643405.8275275624,,53172617.21297695
UMODEH17_clean,9029315.653293716,8023297.415600708,4174681.751839485,4364891.661890763,,41339564.34692241
UMODEH18_clean,10658428.200217674,8999654.617192047,5444351.886290651,6991769.243754234,55812936.6662591,55418909.81401263
UMODEH19_clean,7981204.846899379,6345749.516357115,5191599.253483716,4174566.168547662,,39756552.57744926
UMODEH20_clean,9397518.63918685,8320690.7413996495,5189660.635574403,5555649.505722951,,42192749.307189494
UMODEH21_clean,8848642.668135801,7835873.138197129,5043525.271548714,4902719.413980525,,41920551.022107914
UMODEH22_clean,9099868.594019134,8047459.533129434,4569987.105317749,4547343.171415113,48979233.88656348,48171226.76234005
UMODEH23_clean,10633505.224563101,8973384.549254887,5279959.545382506,7123790.7036327515,57582332.85079546,56054456.7899197
UMODEH24_clean,11256831.58682969,9449250.861274073,4938422.140624415,7345194.817338322,58190617.357602574,57184022.58820949
UMODEH25_clean,9159016.162881862,8197551.612209868,5250533.195947185,5505413.235719722,,42645751.15739769
UMODEH_clean,11471931.974379458,9494259.150548268,5139357.536495796,7560183.385499901,54529036.08166054,54395349.9727351
UMORIY_clean,,,,,764834.9384687061,
UMOVEZ01_clean,10439213.178880133,9233030.957695585,5609513.744980573,5942506.690223085,,52839862.60720547
UMOVEZ02_clean,10460524.212169783,8928054.231566258,5252655.603807909,6265781.731749046,,54377415.271935314
UMOVEZ03_clean,11448051.00326979,9683751.584074184,5334679.159642796,6140663.266098013,59874783.964179866,54802531.57829051
UMOVEZ04_clean,11428724.413019959,9844621.510230307,5958497.670175542,7875744.569549313,60103971.93911986,55640688.751804985
UMOVEZ05_clean,10509957.070691446,8943621.011913404,5309909.887379499,6367371.018186951,,53976777.274063826
UMOVEZ_clean,12046968.630193235,10283441.641696772,2611215.177591245,5820008.319524905,60848536.834067106,54085841.61332988
UMOVID_clean,5279077.572446362,10219286.822172953,1642497.0039181786,3395760.346541649,,58457527.483053595
UMOVOJ_clean,3618091.6129108993,7722227.895694253,1372919.6773898457,1565295.494849344,,58756194.92634213
UMOYOM01_clean,9181766.848806826,8161802.796731626,5814150.577753988,5326477.819733577,,46032226.57688497
UMOYOM02_clean,8711215.649746718,7660622.774739023,5580870.050379522,4689827.091479737,47649457.191786975,45351631.92949612
UMOYOM03_clean,10543732.51156349,9569316.605594728,6198133.697337301,6291560.466123346,54043941.616594195,49205609.353458054
UMOYOM04_clean,10386911.148301192,9440623.803045189,6076448.601765171,5923103.051918306,53283052.62653996,49893088.1769426
UMOYOM05_clean,8908351.54065513,7834927.432277492,5269063.84570334,4882365.899189433,,41518779.32132898
UMOYOM06_clean,10374381.434914157,9172807.269420866,5736537.310031582,6103063.651473481,55212262.09556649,52415587.24381675
UMOYOM07_clean,10621581.171723163,9223966.456275893,5758201.791498544,5460664.825475547,52360909.636747204,50708351.639232226
UMOYOM08_clean,3493057.7658870574,8879098.777300062,1828955.3097303421,1624637.3513313478,,59385209.2179944
UMOYOM09_clean,12012374.541229088,10698956.04587142,5948471.390036,5572437.585075233,58781955.72089349,54319698.38917588
UMOYOM10_clean,11219362.113631556,10177235.351835916,6558874.7723858515,6453083.720767726,55697833.96760172,50888419.43201296
UMOYOM11_clean,8542654.82653247,7665638.593501018,5462107.710371819,5052970.13154702,,39431221.49976398
UMOYOM12_clean,8960276.526128702,7489306.625743916,4675803.836305816,3978245.7996020564,,35820310.28216872
UMOYOM13_clean,6559202.631800505,5754522.88562323,4517121.600390827,3557739.5480020135,,30475974.733120646
UMOYOM14_clean,4280245.479711777,3243959.8577343132,2331022.960601137,1667500.7922807352,,20445005.13301358
UMOYOM15_clean,4367580.891471955,3451804.314887877,2247754.188257771,1754625.3604594981,,24806393.599239066
UMOYOM16_clean,3049018.9008088214,2360277.2044223407,1590968.680367623,1266778.8834899622,,17808199.279406954
UMOYOM17_clean,3100531.622418023,2267147.702557682,1503222.397089524,1183134.1333552531,,15709515.711657979
UMOYOM18_clean,3607541.1334832413,2966035.5211462528,2042902.2538112602,1524544.743168616,,20645295.654154796
UMOYOM19_clean,3305709.803121351,2505482.14137598,1854553.8029498737,1422791.0103513433,,18270052.880460955
UMOYOM_clean,9357866.459111702,8543426.340053426,6005980.796890287,5551336.042974738,,46715820.79979029
UMOZUT_clean,8589615.708147574,7550935.125619273,4802034.957752044,4510586.764258729,,41437250.76957682
UMUBAH_clean,8823866.698775686,7907210.458377726,5068298.860642121,5128148.574078884,,42699297.00471201
UMUBEL_clean,9455427.193394596,8445756.213266656,4608194.618373047,4501992.602585273,45149459.72865926,41531227.22361544
UMUBIP_clean,10712451.696821054,9418239.69684593,5005136.691990006,5113665.53959479,56498208.04000276,55225295.30280809
UMUBOV_clean,8696650.053814657,7628890.834961642,5400094.39368639,5237654.152406871,,37904577.334949024
UMUXEG_clean,8046344.7300948175,7194353.488617577,4320826.791147853,5798547.399879859,39072385.80266697,36354364.59625826
UNABIV_charged,1027703.0097524829,520613.3025114792,490369.0625690235,112546.41558888831,,10783487.823385306
UNABOB_clean,5577309.909687755,4643214.867909073,3553583.3183914665,2608545.3097073906,,24961543.152082544
UNABUH01_clean,3665511.939799886,3055569.182986608,2398856.7379282913,,,
UNABUH_clean,1975154.9078447025,1285942.5243638982,1278369.3688716597,,,
UNACES01_clean,,,,,9679263.50134272,
UNACIW_clean,1861056.4147808256,935276.5004510093,871707.1379653765,,,
UNAGOH_clean,8042219.815613909,6405726.742040079,4887559.55017388,,,34341604.50378956
UNAGUN_clean,7378637.210433062,5964612.794141316,4545361.920969388,,,32360332.656023934
UNEBIZ_clean,314390.7144609885,72118.07340048268,104743.92603419676,24711.642258403514,,2123855.7883679313
UNECOH_clean,6229395.7375856275,5434469.071467067,4089683.9865901764,,,
UNECUN_clean,6830892.885151264,6013253.8802739605,4645302.19461967,,,
UNIMAG_clean,1696085.9583644578,1578839.2143824925,1138650.702775008,1003182.8937046364,,11641633.389696393
UNIPAJ_clean,,757154.8737009114,,98303.29786665888,,5207045.8047849815
UNOJUD_clean,836705.7586076938,445481.86206865386,498517.8598188663,91568.36160093952,,9759006.819283133
UNOTOH_clean,2167789.2149727,1238741.5951857893,770610.3673689822,132304.54317179802,,8801855.976943005
UPOSOI_clean,969780.7945852345,532738.4110316026,582105.7199580272,124560.39602173709,,7175984.908199119
UQEGEE_clean,1477745.8335522427,777634.1444531665,607968.167582811,209294.65065168325,9231002.245929236,7999351.739220045
UQEGII_clean,,,,,3696538.070940833,
UQERIT_clean,1853706.4275335304,1084352.649104209,1088449.428082506,,,6105162.335169766
UQETOB_clean,5568876.0677983295,4829534.408072425,3633658.7128508235,2812981.1111447583,42816685.990148015,38338771.6609605
UQOGAK_clean,1293560.6744073462,633290.2977234503,584503.0833283952,124551.28925463802,,5844045.972138419
UQOYOP_clean,,563393.460943065,642022.1716171564,,,
UQUHAQ_clean,1172332.887446819,743657.6687232765,391966.8881948187,60989.80531191805,,4550570.768392059
UQULAU_clean,,,,,4908452.897998381,
URUVUA_clean,,3403204.2167754136,,1678350.5250451758,,21099192.077928215
URUWEL_clean,1809191.8974655692,1745777.0128079976,1144370.9679735457,,,11318057.770747786
URUWIP_clean,1677745.5073544404,1489903.8655703568,1172010.0579095944,,,9285312.904478922
USATAL_clean,,,,,6076946.212600706,
USAWIW_clean,2738915.3016326968,2393699.8847009093,2185134.934274973,,,13551886.43025674
USAYOE_clean,397163.67722003366,198169.70030578133,209336.41483519404,,,
USEVOF_clean,3148389.8043853072,3056956.0930157444,2198680.6981109576,,,18670781.399964213
USIRUL_clean,414670.8451883504,218033.9172544767,284577.9705673099,,,2235836.2690613763
USISEW_clean,508833.1827860227,315951.45055552054,296209.116379812,,,3067722.475305588
USORUR_clean,6997550.774197314,5660144.8959754035,3954363.8422135003,,,
USUBUG_clean,5259674.776339896,4265991.844513385,3609600.5753216106,,,30316500.953882247
USUPUV_clean,693496.9668661931,460572.7781809529,385805.5725840103,240896.05524583784,,6391743.76905109
USUVIP_clean,2798782.3806084692,2122997.2223801985,1952057.8351465666,780601.8914390674,,14049603.150779925
USUWUC_clean,8706942.411439443,8192331.138618482,7073550.082724881,,,50025124.6076842
UTACOJ_clean,2032643.9678208122,1364302.1223682475,742025.2709797914,713325.9005108583,,11831998.579563377
UTEWOG_clean,,3997775.5198603254,,,,
UTEXIB_clean,401660.7369285051,229143.8705095435,214998.62887729306,138127.0720197367,,4020171.188483569
UTOCAJ_clean,628834.9593640724,375485.29011628666,439780.77190764056,,,2873515.0986867645
UTOCEN_clean,677364.7153131454,360487.0546358336,415433.54396585276,171580.07106359198,,2839765.5887009813
UTODIR_clean,1458089.5402172764,648695.3516166181,357440.3911423907,76211.92658655193,,8023217.534949189
UTOTUT01_clean,,,,,,10816896.527005471
UTOTUT_clean,,,,,9431959.485082773,
UTULEB_clean,3221027.6609758525,2967615.753086871,2772353.678120268,1829773.319385344,,30034371.104110625
UTULIF_clean,595428.7007145559,429650.149348238,375440.4352284431,221864.2115734883,5277493.602152461,4254944.714150764
UTULUR_SL_part,4282722.847358078,3529178.4301313725,3880624.390560484,1855163.378088242,27343722.577315,25149689.23224781
UTUMAY_clean,692405.9417347013,144818.27131706898,,24784.447683076152,,727713.51214193
UVANUC_clean,1197226.4857189776,844333.1633244992,824041.2641924528,,,5506107.220351946
UVARIT_clean,465785.82206813066,200715.40793834336,212575.3492869041,28642.979939948993,,1997530.826325974
UVAROZ_clean,567405.1690159703,239939.94396542924,239609.5737842278,26884.402406135574,,1997081.1907481519
UVARUF_clean,583666.2071277492,296699.37743230554,278301.86633671075,36065.61013814401,,2374772.632214424
UVASAM01_clean,445805.85759420815,193054.16788875495,208478.97629241034,27881.977178661422,,1876194.6561189152
UVASAM_clean,469989.42069431936,206303.5246629894,211351.2647183927,30625.909173019507,,2028398.073298372
UVEVAT_clean,,,,593254.4836426581,14731442.826046046,
UVEVUN_clean,4842610.135851294,4440275.242217021,3140704.2571539357,,,35112337.13482884
UVEWIC01_clean,1415939.116734487,1037004.013367838,934717.3625236454,576167.0531561602,,7227929.918777572
UVEWIC_clean,795739.9074395862,592108.9095529015,517812.84103414114,393648.08594793704,,4768522.725464472
UVINAP_clean,1115737.629242813,595538.0579890758,,72016.43626184588,4823824.526761708,4004453.331452515
UVIPIZ_clean,5842748.515515384,5467951.276881041,3642412.7337024664,3096611.8480892056,,38742227.33052986
UVIPOF_clean,6060105.815990377,5867981.080103191,3928304.5361019815,3060064.1341297315,,40679829.059500374
UVUCEV_clean,,,,,2692231.640633343,
UVUCIZ_clean,,,,,2470764.2946110414,
UVUDEW_clean,341037.57000565017,184426.00315487612,141150.66983232094,46196.84071563712,,2527615.8904404854
UVUDUM_clean,,,,,9530891.127164781,
UVUFIC_clean,808265.4027369857,340473.5559587891,468829.22776837816,,,1988144.1610284871
UVUFUN_clean,727216.7156608969,295011.62189203885,312780.38851954625,94058.5282046426,,3276234.1167690814
UVUQAE_clean,1948534.7618111796,1412378.9892814956,1464612.000375959,680380.7304071329,,12365355.212443363
UVUQOT_clean,10413454.358757706,10596753.264155036,7948873.496226273,4404171.671249228,,32306902.94028137
UVUWAL_clean,3202177.815679704,2267970.410598152,1922234.6219482163,1137856.6602113731,,20228664.793598063
UWALEL_clean,1800076.7692630836,1717596.0748305686,1390879.9958740887,,,
UWELIS_clean,3649920.946001826,2666203.869125269,2244504.8224379607,1465363.8859407096,,16036551.045197751
UWODAN_clean,1362175.4024647304,1105531.3874396316,1056637.6916837213,,,9792850.338610234
UWOWAF_clean,,1607116.2200448604,1608500.9358308155,,,14805275.18899042
UWUKII_clean,3368160.5463682525,2617428.392797202,1985440.1904312281,1143544.3875441293,,21440680.35590447
UWUTIQ_clean,2222380.553046955,1782362.512414016,1567223.7406207854,776423.2779355984,,20882292.567739446
UXABUR_clean,410635.48732466483,422200.23604746297,371616.7605983913,,,
UXEQOE_clean,,,,,8453170.618522417,
UXINAR_clean,1307493.8936591435,812176.1978703622,792548.8413828197,,,10681729.131212171
UXIQOJ_clean,5331927.084030324,4692065.984251684,4069974.559158165,,,27445360.55098971
UXISUR_clean,,,,,,31217863.293297537
UXOHOG_clean,7944694.118761626,6019057.228398966,4726677.284198157,4666917.848254893,,59173321.66953171
UXUYUI_clean,986396.9024462332,166930.45406843736,,6366.507935457223,1317865.8035672286,1251644.5625776397
UXUZAP_clean,1319832.868623578,713558.1703733876,681100.197016221,,,7877575.443518281
UYAMIS_clean,3339949.022593211,2800225.078255914,2433086.2066424424,1405952.2294602708,,22218873.80888885
UYAMOY_clean,1182246.1065944585,623801.7561736645,540320.1684486402,160439.8250141213,,8154198.8733491395
UYAQAN_clean,754262.747573395,588800.6745107189,579316.3762700569,,,
UYOYUD_clean,,,,161354.9317872831,,9878392.531609092
UZAFIL_clean,,,149050.7255551612,,,1913568.4565746714
UZANOZ_clean,,1447321.7401995799,,,,14382852.660226882
UZAROE_clean,7682235.40768954,6558470.636660228,3847963.3186998763,,,
UZEKEQ_clean,737469.56709576,508479.4323059696,446734.48266796983,,,
UZIGOB_clean,2656314.9707520828,2390051.683412817,1545413.8840013891,259725.27317179504,,19625284.179638915
UZIZUZ_clean,623365.6810203497,307603.8851289566,281243.9146703635,,,2317980.8275902565
UZUNAF01_clean,1297307.089125663,1045980.5200747561,983191.7651430877,402264.6271479999,,7037052.080167882
UZUNAF_clean,1358620.982698544,1107056.9575566899,936594.814105056,406049.7262511255,,7353697.550463843
UZUTUG_clean,12577194.131347334,12222482.224100836,9135009.491414288,6840138.2776074475,,62316670.174051225
UZUXOE_clean,3325907.4956735778,2873894.603786951,3184356.4302632916,1947410.973316708,19505530.502635226,17224846.63372621
UZUZUL_clean,1780643.9954031538,972252.4846664842,915098.1237443429,151583.80045745542,,8615071.532517124
VACFOV_clean_h,5674207.362045599,4457115.980910397,3465113.9536974668,,,
